count,hate_count,offensive_count,neither,label,tweet
3,0,3,0,Offensive Language,but bitches catch feelings after all the damn time
3,0,3,0,Offensive Language,lol nah hoes we dealt with it so will yall
3,0,3,0,Offensive Language,does nobody sell orange flavored and colored bubblegum is that your fuckin problem giants fuck it im going pack now
3,0,2,1,Offensive Language,is now tweeting from a tabletballer bitch
3,3,0,0,Hate Speech,aaaaaaaaand it begins rt  fucking niggers thats all kentucky is and ever will be
3,0,3,0,Offensive Language,and im goin back to school only for the hoes and a class or two
3,0,3,0,Offensive Language,but if a show about obama was called whitish yall motherfuckers would cry racist like lil bitches blackish
3,0,3,0,Offensive Language,if amber rose can rock a bald head and a bald pussy then motherfucker so can i
3,3,0,0,Hate Speech,youre white arent you rolls eyes rt   rip to my nigga trayvon a worthless spear chucker
3,0,0,3,Neutral,yes indeed camels ostriches and zebras sept   vccamelraces
3,0,0,3,Neutral,loves austin  webber such a boon for  hcota
3,1,2,0,Offensive Language,really does talk like a buck nigger
3,0,0,3,Neutral,is running around town delivering food to people if he takes out the trash too he is the perfect boyfriend
3,0,0,3,Neutral,could you just play  minutes of the charlie brown wah wah wah adult sound effect instead
3,0,0,3,Neutral,doesnt it always feel like we go into the season with offensive concepts that we inevitably trash and then we get good
3,0,3,0,Offensive Language,wow impeachment look at you using your vocab workshop words guess we were only half wrong about you being a dumb cunt
3,0,0,3,Neutral,street birds homeless people twittering in amsterdam  via
3,0,3,0,Offensive Language,hey you race baiting fbi informant bitch wheres your punk ass speaking for justice on this
3,0,0,3,Neutral,try visiting  at night for a real spook
3,0,0,3,Neutral,thank you dawn i see our state bird graces your avatar
3,0,1,2,Neutral,klains real sole job is to dampen down the mushrooming bad pr and political fallout heading into nov election
3,0,0,3,Neutral,could be wearing a trash bag and shed still be the stylish and coolest human i know
3,0,0,3,Neutral,al qaedas market share is dropping faster than viacom amp enron in the jihadi stock market
3,0,3,0,Offensive Language,s love of obama is unrequited however obama is clearly putins bitch
3,1,2,0,Offensive Language,with putin pushing for land and china completely revamping their armed forces youre a fucking retard stay out my country
3,0,3,0,Offensive Language,baby momma no bitch no wife like pac u need a thug in ya life
3,0,3,0,Offensive Language,good girl is worth  hoes
9,0,8,1,Offensive Language,loyal girl gt oo hoes
4,0,4,0,Offensive Language,more day bitches
3,0,2,1,Offensive Language,more game of k then im finish my new book  john grisham cold then a hoe
3,0,3,0,Offensive Language,thang i know these bitches come n go so keep em out your bussiness
3,0,2,1,Offensive Language,time for the lonely hoes watching scandal re runs
3,0,0,3,Neutral,rt    no im not crossed eyed im albino cant control that
3,0,3,0,Offensive Language,vader is a sith not a jedi duh  vader is also a whiny bitch  yoda is motherfucking yoda micdrop
3,0,3,0,Offensive Language,im too drunk to walk lets drive i got bitches with me all night and the party dont start til the drugs arrive loaded
3,1,0,2,Neutral,you are a semievolved monkey that is desperately searching for validation and meaning in life bbqd youd be ok with mango salsa
3,0,1,2,Neutral,slapahoe
3,0,2,1,Offensive Language,"pretty close   trash ass nigga
  quote this and ill guess your body count"
4,0,0,4,Neutral,rt   rt  on average  but i can be an  when need be  on a scale of  how ghetto are u
3,0,3,0,Offensive Language,days til christmas bitches
3,0,3,0,Offensive Language,mile dead zone radius around phillygotta go to ny or dc rt  the tri state needs better bitches
3,1,2,0,Offensive Language,s s s yea i like my money in order bad asian bitch yea she look just like kemora
3,0,3,0,Offensive Language,mil rt  and its cause of romo bitch ass dez amp witten not eating
3,0,3,0,Offensive Language,"w   the depot 
  a pussyfootin xxxmas hoe hoe hoe motherfucker santa claws is coming to town"
3,0,1,2,Neutral,oz arizonas trash
3,0,3,0,Offensive Language,was like blocked bitch  dont start  they are blocking us in ferguson
3,0,3,0,Offensive Language,"shy
 bitch
 homosexual"
3,0,1,2,Neutral,for the eggs sunny side nicca
3,0,3,0,Offensive Language,did twitter ever get you pussydick
3,0,3,0,Offensive Language,year old pussy tastes like hope
3,0,3,0,Offensive Language,yr scrap from out here might get life in prison for murderin a norte nigga by el pollo loco off of story rd
3,1,2,0,Offensive Language,how im killin these hoes
3,0,0,3,Neutral,and  world series rematch yankees braves
3,0,0,3,Neutral,x  the yellow tower by gilbert claes
3,0,3,0,Offensive Language,st game of fall s finna kill some hoes
3,0,3,0,Offensive Language,wayhustle come get signed bitch we self paid
3,0,0,3,Neutral,iubb games when im in bloomington btown how good is that ncaa basketball college indiana iu hoosiers
3,0,0,3,Neutral,adult human skulls found in trash
3,0,3,0,Offensive Language,bad bitches  glocks  choppas
3,2,1,0,Hate Speech,beer queer
3,1,2,0,Offensive Language,faced bitch
3,2,1,0,Hate Speech,hoes  dyke
3,0,3,0,Offensive Language,or  hoes for everything
3,0,3,0,Offensive Language,thangs my bitch cant say im broke n ha period late
6,1,4,1,Offensive Language,year starting on me on the street so i put a fag out on him funnyguy
3,0,3,0,Offensive Language,not knowing wtf it is bitch
3,0,3,0,Offensive Language,seniors were chill as fuck this years seniors are basic ass bitches
6,0,6,0,Offensive Language,k tweets hoe id like to thank all my supportive fans  more tweets to come
3,0,3,0,Offensive Language,you a bitch but you my bitch so we hella chillin also thanks for tolerating me and being my friend
3,0,0,3,Neutral,talented drivers rt  i am really glad there havent been any yellows but why havent there been any yellows
3,0,3,0,Offensive Language,rozayidgt mad cuz twan fuck his bitch
3,0,3,0,Offensive Language,on flappy bird suck my dick and lick my balls swag
3,1,2,0,Offensive Language,pac was real af on temptations thats exactly how it be for niggas getting money and bitches
3,0,3,0,Offensive Language,finecheapwinecom  so who used my email address for this chat line all these bitches hittin me up
3,1,2,0,Offensive Language,k coaches are retarded who would put a  point guard at the  tho
3,0,3,0,Offensive Language,millionaires just walked in why you tripping bitch you paid for the fight  lmao
3,0,2,1,Offensive Language,"things i cant stand while dealing with a bitch 

a hit feet
b stank ass breath
c skank ass ways"
3,0,3,0,Offensive Language,years today i was a fucking retard and fell in love why was i so stupid wish i was coldhearted neverlovingsomeoneagain dontneedanyone
3,0,3,0,Offensive Language,bitches fuck wid me
3,0,1,2,Neutral,mins for  n  to pick out a trash can  meijernow do u guys understand why i took  shots before this trip
3,0,3,0,Offensive Language,bitch we hot we done took flight
3,0,3,0,Offensive Language,"touchdown with  on the clock

michigan some hoes"
6,0,6,0,Offensive Language,no i dont like hoes
3,0,3,0,Offensive Language,fat hoes ina caddilac u can tell they jus lost dey luxury car ride virginityhoes too happy lmao
3,3,0,0,Hate Speech,old hoes a ponk and a dyke outchea having girl talk
3,0,3,0,Offensive Language,stacks for the heels on my bitch feet car seat still smellin like  keys tell the plug that im lookin for a increase
3,0,0,3,Neutral,moke up
3,0,3,0,Offensive Language,mins until that bitch drop
6,0,6,0,Offensive Language,we know ya bitch
3,0,3,0,Offensive Language,th rt  beat my pussy up like i snitched on you and you had to serve time in a state correctional facility for  years
3,0,3,0,Offensive Language,th and long bitches
3,0,0,3,Neutral,bags of chips  rice krispies  seeds  gummies a pop tart some crackers  powerades and a water yuhhh im good lol
3,2,1,0,Hate Speech,white men in pick up trucks screaming nigger and my coach got the nerve to get mad i missed the free throw
3,0,0,3,Neutral,am and still awake yay time to chug coffee and red bull for the foreseeable future and hopefully not pass out behind the wheel
3,0,0,3,Neutral,sos is trash
3,0,0,3,Neutral,"am whizzing crackers my cats got into the  amp are now playing hockey with them lol
crazycats"
3,0,3,0,Offensive Language,s are ugly thot bitch shoes
3,0,3,0,Offensive Language,sos be like come hang out with us but not if u fugly oh and side hoes to the left thnx
3,0,3,0,Offensive Language,thharmony user followed then unfollowed me what a prude ass hoe
3,0,3,0,Offensive Language,"on these hoes i am not fat

im big boned

hehehehehe"
3,0,3,0,Offensive Language,am  bout to match up wit dis nicca donnydinero
3,0,3,0,Offensive Language,pounds never fails to make me cry im not bitch i just relate to it
3,0,3,0,Offensive Language,years later and this bitch still didnt learn her lesson lol i remember she was the first major nude leak of this generation
3,0,2,1,Offensive Language,needs to hurry up  its chilly in this bitch
3,0,3,0,Offensive Language,of the girls u went to hs with look horrible now but dont wanna believe itim bout to piss them facebook hoes off with this
3,3,0,0,Hate Speech,mo  let kill some crackers kill their babies new black panthers hijack his ferguson presser
3,0,0,3,Neutral,species of birds reported in chesterfield for the great backyard bird count how many in your area
3,0,0,3,Neutral,species of birds reported in chesterfield for the great backyard bird count how many in your area
3,0,2,1,Offensive Language,percent yo bitch with me  percent that scrap with me
3,1,2,0,Offensive Language,of niggas goofy and act like bitches
3,0,0,3,Neutral,"feature car

 of  yellow and black feature car buck tag is on the radiator support xx miles"
3,0,3,0,Offensive Language,i got a missed call from yo bitch
3,0,2,1,Offensive Language,of the truly talented people ive come across are retarded professionally  of the awful untalented people are on point and polite
3,0,0,3,Neutral,percent of the trash we dump in the sea is missing this is not a good thing
3,0,3,0,Offensive Language,problems but a bitch aint
3,0,3,0,Offensive Language,problems but a bitch aint one
3,0,0,3,Neutral,at some point we need to discuss how delicious the vegan brownie from  on u st tastes
3,0,3,0,Offensive Language,well that sucks that kobe is out now hes still filthy you can hate him all u want but if you dont have respect for him ur retarded
3,0,3,0,Offensive Language,gt rt  all good pussy comes with a price tag
3,0,3,0,Offensive Language,me bitch
3,0,3,0,Offensive Language,me tho  this bitch wants to be included so fuckin baldly bruh
3,0,3,0,Offensive Language,the chick who is gorgeous and so fine but her pussy stinks
3,0,3,0,Offensive Language,the person who significant other a hoe and you the so cheating
3,0,3,0,Offensive Language,no bitch i had to use my whipers
3,0,1,2,Neutral,hick yes
3,0,3,0,Offensive Language,thats what happens when your getting pussy pussy or twitter seems like a clear cut choice to me hahahaha
3,0,1,2,Neutral,charlie sheen could coach better than crusty dusty yeah they hired bryan price the pitching coach
3,2,1,0,Hate Speech,i bet hes a starbucks queer
3,0,3,0,Offensive Language,bitch you gross as fuck touchin them saggy titties
3,0,3,0,Offensive Language,i could fuck a bowl of graham cracker cereal
3,0,3,0,Offensive Language,bitch caught a body about a week ago everybody catching bullet holes
3,0,0,3,Neutral,hard to qa time is also a pain to mock out in unit tests
3,0,3,0,Offensive Language,bitch
3,0,3,0,Offensive Language,nothing like waiting till the last game of the season to peddle it shit website heeb
3,0,3,0,Offensive Language,fugly loose hoe
3,0,0,3,Neutral,blessjesus yesfeltand touched the soles of the humanity with stains and impressions that only leaves its reflections
3,0,1,2,Neutral,booksofgodwidom proverbs  i also will laugh at your calamity i will mock when your fear cometh
